id,title,overview,genres,keywords,adult
986097,HIM,"After suffering a potentially career-ending brain trauma, Cameron Cade receives a lifeline when his hero, legendary eight-time Championship quarterback and cultural megastar Isaiah White, offers to train Cam at Isaiah's isolated compound that he shares with his celebrity influencer wife. But as Cam's training accelerates, Isaiah's charisma begins to curdle into something darker.","['Horror', 'Mystery']","['ritual', 'cult', 'training', 'religion', 'injury']",False
986097,HIM,"After suffering a potentially career-ending brain trauma, Cameron Cade receives a lifeline when his hero, legendary eight-time Championship quarterback and cultural megastar Isaiah White, offers to train Cam at Isaiah's isolated compound that he shares with his celebrity influencer wife. But as Cam's training accelerates, Isaiah's charisma begins to curdle into something darker.","['Horror', 'Mystery']","['ritual', 'cult', 'training', 'religion', 'injury']",False
1035259,The Naked Gun,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.","['Action', 'Comedy', 'Crime']","['sequel', 'slapstick comedy', 'spoof', 'reboot', 'aftercreditsstinger']",False
1428475,SCHMOOPY,"A once-beloved puppet star of the 90s faces obscurity and crippling debt to a ruthless drug dealer. After being fired from his TV network, he hatches a desperate plan to reclaim his fame and save his life.","['Drama', 'Comedy']",['surreal psychological drama'],False
314365,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","['Drama', 'History']","['pedophilia', 'florida', 'newspaper', 'journalist', 'child abuse']",False
1584125,Breakdown: 1975,"In 1975, as America faced social and political upheaval, filmmakers turned chaos into art.","['Documentary', 'History', 'Drama']","['1970s', 'cultural revolution', 'documentary filmmaking', 'film critic', 'new american cinema']",False
1403903,Night Stage,"An actor and a politician start a secret affair and together discover their fetish for having sex in public places. The closer they get to their dream of fame, the more they feel the urge to put themselves at risk.","['Drama', 'Thriller', 'Romance']","['male homosexuality', 'lgbt', 'exhibitionism', 'festival chéries chéris']",False
1403903,Night Stage,"An actor and a politician start a secret affair and together discover their fetish for having sex in public places. The closer they get to their dream of fame, the more they feel the urge to put themselves at risk.","['Drama', 'Thriller', 'Romance']","['male homosexuality', 'lgbt', 'exhibitionism', 'festival chéries chéris']",False
1600514,Palabras Perdidas,,"['Drama', 'Romance']","['romance', 'luto', 'salud mental']",False
1272837,28 Years Later: The Bone Temple,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,"['Horror', 'Thriller', 'Science Fiction']","['england', 'post-apocalyptic future', 'sequel', 'survival', 'zombie']",False
3078,It Happened One Night,A runaway heiress makes a deal with the rogue reporter trailing her but the mismatched pair end up stuck with each other when their bus leaves them behind.,"['Comedy', 'Romance']","['newspaper', 'miami, florida', 'marriage', 'reporter', 'black and white']",False
3082,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..","['Comedy', 'Drama', 'Romance']","['factory', 'ambulance', 'invention', 'mental breakdown', 'tramp']",False
3083,Mr. Smith Goes to Washington,"After the death of a United States Senator, idealistic Jefferson Smith is appointed as his replacement in Washington. Soon, the naive and earnest new senator has to battle political corruption.","['Comedy', 'Drama']","['governor', 'washington dc, usa', 'senate', 'senator', 'sightseeing']",False
150540,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.","['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']","['dreams', 'san francisco, california', 'minnesota', 'sadness', 'cartoon']",False
568332,Taylor Swift: Reputation Stadium Tour,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",['Music'],"['concert', 'live performance', 'concert film']",False
519182,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.","['Family', 'Comedy', 'Animation', 'Science Fiction']","['superhero', 'villain', 'sequel', 'super villain', 'aftercreditsstinger']",False
1444874,Ratols & Ransom,A bustling and average police precinct is disrupted when a frantic teenager enters with a huge problem.,['Comedy'],"['kidnapping', 'short film', 'new york university', 'comedy']",False
3090,The Treasure of the Sierra Madre,"Two jobless Americans convince a prospector to travel to the mountains of Mexico with them in search of gold. But the hostile wilderness, local bandits, and greed all get in the way of their journey.","['Adventure', 'Drama', 'Western']","['gold', 'mexico', 'based on novel or book', 'greed', 'gold rush']",False
3090,The Treasure of the Sierra Madre,"Two jobless Americans convince a prospector to travel to the mountains of Mexico with them in search of gold. But the hostile wilderness, local bandits, and greed all get in the way of their journey.","['Adventure', 'Drama', 'Western']","['gold', 'mexico', 'based on novel or book', 'greed', 'gold rush']",False
1559572,ONE SHOT with Ed Sheeran,"One singer. One city. One shot. Ed Sheeran rocks the streets of New York with his greatest hits in this groundbreaking, real-time music experience.",['Music'],"['new york city', 'single take']",False
27670,Nothing Left to Do But Cry,"Two 20th-century friends accidentally stumble into the year 1492, where they meet a charming teen and try to alter history.","['Comedy', 'Fantasy']","['leonardo da vinci', 'travel', 'middle ages (476-1453)']",False
27670,Nothing Left to Do But Cry,"Two 20th-century friends accidentally stumble into the year 1492, where they meet a charming teen and try to alter history.","['Comedy', 'Fantasy']","['leonardo da vinci', 'travel', 'middle ages (476-1453)']",False
27670,Nothing Left to Do But Cry,"Two 20th-century friends accidentally stumble into the year 1492, where they meet a charming teen and try to alter history.","['Comedy', 'Fantasy']","['leonardo da vinci', 'travel', 'middle ages (476-1453)']",False
338969,The Toxic Avenger Unrated,"When a downtrodden janitor, Winston Gooze, is exposed to a catastrophic toxic accident, he’s transformed into a new kind of hero: The Toxic Avenger. Now, Toxie must rise from outcast to savior, taking on ruthless corporate overlords and corrupt forces who threaten his son, his friends, and his community.","['Action', 'Comedy', 'Science Fiction']","['new jersey', 'autism', 'superhero', 'mutant', 'gore']",False
470044,The Hate U Give,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.","['Crime', 'Drama']","['high school', 'based on novel or book', 'trauma', 'protest', 'riot']",False
11293,Paper Moon,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.","['Comedy', 'Crime', 'Drama']","['friendship', 'funeral', 'missouri', 'bible', 'con man']",False
11299,Cowboy Bebop: The Movie,"The year is 2071. Following a terrorist bombing, a deadly virus is released on the populace of Mars and the government has issued the largest bounty in history, for the capture of whoever is behind it. The bounty hunter crew of the spaceship Bebop; Spike, Faye, Jet and Ed, take the case with hopes of cashing in the bounty. However, the mystery surrounding the man responsible, Vincent, goes deeper than they ever imagined, and they aren't the only ones hunting him.","['Action', 'Animation', 'Science Fiction']","['halloween', 'revenge', 'space western', 'lethal virus', 'adult animation']",False
11299,Cowboy Bebop: The Movie,"The year is 2071. Following a terrorist bombing, a deadly virus is released on the populace of Mars and the government has issued the largest bounty in history, for the capture of whoever is behind it. The bounty hunter crew of the spaceship Bebop; Spike, Faye, Jet and Ed, take the case with hopes of cashing in the bounty. However, the mystery surrounding the man responsible, Vincent, goes deeper than they ever imagined, and they aren't the only ones hunting him.","['Action', 'Animation', 'Science Fiction']","['halloween', 'revenge', 'space western', 'lethal virus', 'adult animation']",False
1600549,Refractions in Green,A garden in autumn.,[],['experimental'],False
1600549,Refractions in Green,A garden in autumn.,[],['experimental'],False
3112,The Night of the Hunter,"In Depression-era West Virginia, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money.","['Crime', 'Drama', 'Thriller']","['prison', 'robbery', 'based on novel or book', 'psychopath', 'widow']",False
3114,The Searchers,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",['Western'],"['brother', 'native american', 'uncle', 'racist', 'prejudice']",False
3114,The Searchers,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",['Western'],"['brother', 'native american', 'uncle', 'racist', 'prejudice']",False
1461294,Red Bird,,"['Action', 'Thriller']","['martial arts', 'police', 'knife fight', 'combat', 'cascade']",False
1371185,Song Sung Blue,"Based on a true story, two down-on-their-luck musicians form a joyous Neil Diamond tribute band, proving it's never too late to find love and follow your dreams.","['Drama', 'Music', 'Romance']","['based on true story', 'based on movie', 'tribute band', 'milwaukee', 'biographical drama']",False
11321,Seven Pounds,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,['Drama'],"['sadness', 'vegetarian', 'tax collector', 'blind', 'pianist']",False
11324,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.","['Drama', 'Thriller', 'Mystery']","['island', 'based on novel or book', 'hurricane', 'investigation', 'u.s. marshal']",False
11324,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.","['Drama', 'Thriller', 'Mystery']","['island', 'based on novel or book', 'hurricane', 'investigation', 'u.s. marshal']",False
1010756,The Strangers: Chapter 2,"When The Strangers learn that one of their victims, Maya, is still alive, they return to finish what they’ve started.","['Horror', 'Thriller']","['ambulance', 'sequel', 'hospital', 'slasher', 'reboot']",False
1567816,A Place of Absence,"This poetic film follows director Marialuisa's journey with Anita and Leticia, Central American women traveling with the Caravan of Mothers of Missing Migrants.",['Documentary'],"['migration', 'disappearance', 'memory', 'human rights', 'missing person']",False
273481,Sicario,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,"['Action', 'Crime', 'Thriller']","['mission', 'assassin', 'central intelligence agency (cia)', 'mexico', 'corruption']",False
527435,The Christmas Chronicles,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas.","['Comedy', 'Adventure', 'Family', 'Fantasy']","['holiday', 'brother', 'camera', 'santa claus', 'massachusetts']",False
1592395,The Plantation,An interracial couple takes a backpacking trip deep into the remote Louisiana swamps where they encounter sinister forces at an old plantation hellbent on turning the past into the present.,"['Horror', 'Thriller']","['psychological stress', 'cabin in the woods', 'struggle for survival']",False
1592395,The Plantation,An interracial couple takes a backpacking trip deep into the remote Louisiana swamps where they encounter sinister forces at an old plantation hellbent on turning the past into the present.,"['Horror', 'Thriller']","['psychological stress', 'cabin in the woods', 'struggle for survival']",False
1592395,The Plantation,An interracial couple takes a backpacking trip deep into the remote Louisiana swamps where they encounter sinister forces at an old plantation hellbent on turning the past into the present.,"['Horror', 'Thriller']","['psychological stress', 'cabin in the woods', 'struggle for survival']",False
1592395,The Plantation,An interracial couple takes a backpacking trip deep into the remote Louisiana swamps where they encounter sinister forces at an old plantation hellbent on turning the past into the present.,"['Horror', 'Thriller']","['psychological stress', 'cabin in the woods', 'struggle for survival']",False
19542,The Red Shoes,"A fledgling ballerina falls in love with a brilliant composer, but the jealous head of the ballet company plots to drive them apart.","['Drama', 'Romance']","['dance', 'new love', 'london, england', 'dance performance', 'composer']",False
592983,Spellbound,"When a powerful spell turns her parents into giant monsters, a teenage princess must journey into the wild to reverse the curse before it's too late.","['Animation', 'Fantasy', 'Family', 'Adventure', 'Comedy']","['magic', 'kingdom', 'musical', 'kids', '3d animation']",False
592983,Spellbound,"When a powerful spell turns her parents into giant monsters, a teenage princess must journey into the wild to reverse the curse before it's too late.","['Animation', 'Fantasy', 'Family', 'Adventure', 'Comedy']","['magic', 'kingdom', 'musical', 'kids', '3d animation']",False
592983,Spellbound,"When a powerful spell turns her parents into giant monsters, a teenage princess must journey into the wild to reverse the curse before it's too late.","['Animation', 'Fantasy', 'Family', 'Adventure', 'Comedy']","['magic', 'kingdom', 'musical', 'kids', '3d animation']",False
986206,Night Carnage,A blogger who is also a werewolf meets a dashing playboy with a dark secret of his own. Starring Logan Andrews and Christian Howard.,"['Action', 'Horror', 'Romance']","['low budget', 'horrified']",False
183392,Capturing Avatar,"Capturing Avatar is a feature length behind-the-scenes documentary about the making of Avatar. It uses footage from the film's development, as well as stock footage from as far back as the production of Titanic in 1995. Also included are numerous interviews with cast, artists, and other crew members. The documentary was released as a bonus feature on the extended collector's edition of Avatar.",['Documentary'],"['technology', 'behind the scenes', 'nature', 'filmmaking', 'making of']",False
11360,Dumbo,"Dumbo is a baby elephant born with over-sized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy Timothy the Mouse,  the pint-sized pachyderm learns to surmount all obstacles.","['Animation', 'Family']","['mother', 'dreams', 'nightmare', 'suffering', 'circus']",False
11362,The Count of Monte Cristo,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.","['Adventure', 'Drama', 'History', 'Action', 'Thriller']","['treasure', 'based on novel or book', 'loss of loved one', 'marseille, france', 'female lover']",False
896096,The Mysterious Gaze of the Flamingo,"As an unknown and deadly disease begins to spread, legend has it that it is transmitted between two men, through a simple glance, when they fall in love. While people are accusing her family, Lidia must find out whether this myth is real or not.",['Drama'],"['aids', 'adoption', 'chile', 'mining town', 'lgbt']",False
896096,The Mysterious Gaze of the Flamingo,"As an unknown and deadly disease begins to spread, legend has it that it is transmitted between two men, through a simple glance, when they fall in love. While people are accusing her family, Lidia must find out whether this myth is real or not.",['Drama'],"['aids', 'adoption', 'chile', 'mining town', 'lgbt']",False
3175,Barry Lyndon,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.","['Drama', 'Romance', 'War', 'History']","['based on novel or book', 'gambling', 'desertion', 'fencing', 'palace']",False
511082,Black Butler: Book of Murder,"At the Queen’s request, Ciel and the demon butler Sebastian host an extravagant dinner party for the who’s who of the London underground. But an evening that begins with the promise of unmatched elegance quickly spirals into mayhem when their most distinguished guest is found murdered in his room. Now, trapped in the Phantomhive Manor by a dark and stormy night, Ciel and Sebastian must work together with their high-class guests, including the legendary author Sir Arthur Conan Doyle, to find the murderer in their midst before the blame falls on the host and his somewhat suspicious staff.","['Mystery', 'Animation', 'Adventure', 'Action']","['detective', 'butler', 'supernatural', 'victorian england', 'based on manga']",False
511082,Black Butler: Book of Murder,"At the Queen’s request, Ciel and the demon butler Sebastian host an extravagant dinner party for the who’s who of the London underground. But an evening that begins with the promise of unmatched elegance quickly spirals into mayhem when their most distinguished guest is found murdered in his room. Now, trapped in the Phantomhive Manor by a dark and stormy night, Ciel and Sebastian must work together with their high-class guests, including the legendary author Sir Arthur Conan Doyle, to find the murderer in their midst before the blame falls on the host and his somewhat suspicious staff.","['Mystery', 'Animation', 'Adventure', 'Action']","['detective', 'butler', 'supernatural', 'victorian england', 'based on manga']",False
298094,Hidden Desire,"David is sitting in a bar, musing over why he has bedded and left five or six of Asia's loveliest women in such a short time.","['Romance', 'Drama']",['softcore'],False
68718,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.","['Drama', 'Western']","['rescue', 'friendship', 'bounty hunter', 'texas', 'slavery']",False
1584239,WE FOUND THE CHICAGO GORILLA!!! (GONE WRONG),"Two film majors, determined to debunk the urban legend of the “Chicago Gorilla,” get more than they bargained for after their investigation unveils a much more sinister discovery.","['Horror', 'Comedy']","['gorilla', 'college', 'urban legend', 'monkey', 'found footage']",False
68721,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.","['Action', 'Adventure', 'Science Fiction']","['california', 'war on terror', 'superhero', 'malibu', 'based on comic']",False
1330290,Xibalba Monster,"Rogelio (8) wants to unravel the mystery of death. When his parents send him off to Yucatán, he meets the Xibalba Monster, an old hermit who is sick but has made a deal with the Lords of the Underworld to remain amongst the living.","['Adventure', 'Drama']","['family', 'drama', 'adventure']",False
1305715,Unexpected Family,"For family reasons, Zhong Bufan, a young man from a small town, flees his home to try to reach Beijing. On the way, he crosses paths with Ren Jiqing, an old man suffering from Alzheimer's disease who mistakes him for his son.","['Comedy', 'Drama']",['family'],False
1305715,Unexpected Family,"For family reasons, Zhong Bufan, a young man from a small town, flees his home to try to reach Beijing. On the way, he crosses paths with Ren Jiqing, an old man suffering from Alzheimer's disease who mistakes him for his son.","['Comedy', 'Drama']",['family'],False
68726,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.","['Action', 'Science Fiction', 'Adventure']","['monster', 'dystopia', 'giant monster', 'pacific', 'alaska']",False
724089,Gabriel's Inferno: Part II,"Professor Gabriel Emerson finally learns the truth about Julia Mitchell's identity, but his realization comes a moment too late. Julia is done waiting for the well-respected Dante specialist to remember her and wants nothing more to do with him. Can Gabriel win back her heart before she finds love in another's arms?","['Romance', 'Drama']",['based on novel or book'],False
52345,Lisbela and the Prisoner,"Lisbela is a young woman who loves going to the movies. Leléu is a con man, going from town to town selling all sort of things and performing as master of ceremonies for some cheesy numbers, such as the woman who gets transformed into a gorilla. He gets involved with Linaura, a sexy and beautiful woman who happens to be the wife of the most frightening hitman of the place. The hitman finds out his wife's affair and goes after Leléu, who has to leave in a hurry. In another town, he meets and falls instantly in love with Lisbela, who is engaged to Douglas, a hillbilly who tries hard to pass for a cosmopolitan Rio de Janeiro dweller.","['Comedy', 'Romance']","['based on play or musical', 'romance', 'brazilian northeast']",False
52345,Lisbela and the Prisoner,"Lisbela is a young woman who loves going to the movies. Leléu is a con man, going from town to town selling all sort of things and performing as master of ceremonies for some cheesy numbers, such as the woman who gets transformed into a gorilla. He gets involved with Linaura, a sexy and beautiful woman who happens to be the wife of the most frightening hitman of the place. The hitman finds out his wife's affair and goes after Leléu, who has to leave in a hurry. In another town, he meets and falls instantly in love with Lisbela, who is engaged to Douglas, a hillbilly who tries hard to pass for a cosmopolitan Rio de Janeiro dweller.","['Comedy', 'Romance']","['based on play or musical', 'romance', 'brazilian northeast']",False
52345,Lisbela and the Prisoner,"Lisbela is a young woman who loves going to the movies. Leléu is a con man, going from town to town selling all sort of things and performing as master of ceremonies for some cheesy numbers, such as the woman who gets transformed into a gorilla. He gets involved with Linaura, a sexy and beautiful woman who happens to be the wife of the most frightening hitman of the place. The hitman finds out his wife's affair and goes after Leléu, who has to leave in a hurry. In another town, he meets and falls instantly in love with Lisbela, who is engaged to Douglas, a hillbilly who tries hard to pass for a cosmopolitan Rio de Janeiro dweller.","['Comedy', 'Romance']","['based on play or musical', 'romance', 'brazilian northeast']",False
1453186,Smooth Operator,"A college student fails an audition and loses a role to a more charismatic, athletic man, leading to a downward spiral of obsessively working out and bulking in the hopes of gaining masculinity.","['Drama', 'Thriller', 'Comedy']","['college', 'violence in schools', 'gym', 'toxic masculinity', 'fratboys']",False
1453186,Smooth Operator,"A college student fails an audition and loses a role to a more charismatic, athletic man, leading to a downward spiral of obsessively working out and bulking in the hopes of gaining masculinity.","['Drama', 'Thriller', 'Comedy']","['college', 'violence in schools', 'gym', 'toxic masculinity', 'fratboys']",False
19595,Shark Bait,"After losing everything, a young fish, Pi, goes to live with his family on the Reef. There he meets the love of his life but finds that she already has the unwanted affections of a bully shark. He must follow his destiny to save her and rid the Reef of this menace for good.","['Animation', 'Family']","['fish', 'shark']",False
19595,Shark Bait,"After losing everything, a young fish, Pi, goes to live with his family on the Reef. There he meets the love of his life but finds that she already has the unwanted affections of a bully shark. He must follow his destiny to save her and rid the Reef of this menace for good.","['Animation', 'Family']","['fish', 'shark']",False
1600657,"Sir Chris Hoy: Cancer, Courage and Me","Facing the biggest challenge of his life, Sir Chris Hoy opens up about his journey with terminal cancer and how the mental strength he honed as a six-time Olympic gold medallist is now helping him to inspire others. Drawing on his Olympic career, Chris reconsiders his purpose and how he will choose to live with cancer – turning his focus towards raising awareness and inspiring others. The story follows Chris from the early stages of planning a brand new cycling event through to being joined by friends, including Sir Andy Murray, for the end result in Glasgow: the Tour de Four, a bike ride with the ambition to raise one million pounds for charity and show fellow sufferers that it’s possible to stay active throughout their treatment.",['Documentary'],"['olympic games', 'cancer', 'terminal cancer', 'olympic sport', 'sport']",False
1567893,Sarah Squirm: Live + in the Flesh,"After four seasons (and counting) on Saturday Night Live, Sarah Sherman's unholy alter ego, Sarah Squirm, slithers onto your screen and rips off the straitjacket, unleashing a festering and hilarious hour of bodily fluids, open-wound confessionals, and jokes that will leave scars on your soul.",['Comedy'],['stand-up comedy'],False
1567893,Sarah Squirm: Live + in the Flesh,"After four seasons (and counting) on Saturday Night Live, Sarah Sherman's unholy alter ego, Sarah Squirm, slithers onto your screen and rips off the straitjacket, unleashing a festering and hilarious hour of bodily fluids, open-wound confessionals, and jokes that will leave scars on your soul.",['Comedy'],['stand-up comedy'],False
986263,Wolfkin,"Single mother Elaine is disturbed by her son Martin's aggressive behaviour, she visits his late father's estranged family in small-town Luxembourg, which hides a much darker nature. When she realizes that Martin could become like them, Elaine is forced into a desperate fight for her son's future.","['Horror', 'Drama', 'Fantasy']","['family drama', 'werewolf', 'werewolf child', 'luxembourg']",False
429210,Bingo: The King of the Mornings,"1980s. Brazilian television exploding in color and auditorium programs not so politically correct. In the middle of this fervor, Augusto Mendes, a young rising actor, seeks his place in the sun. From porn studios to soap operas, he finally finds success and fame when he becomes ""Bingo"", a TV host clown from one of the audience leader TV shows for children. It turns out that behind the rice powder and red nose, nobody knows who he is.","['Comedy', 'Drama']","['clown', 'fame', '1980s']",False
715931,Emancipation,"Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.","['Drama', 'War', 'History']","['slavery', 'based on true story', 'black slave', 'escape from slavery', 'united states of america (usa)']",False
715931,Emancipation,"Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.","['Drama', 'War', 'History']","['slavery', 'based on true story', 'black slave', 'escape from slavery', 'united states of america (usa)']",False
715931,Emancipation,"Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.","['Drama', 'War', 'History']","['slavery', 'based on true story', 'black slave', 'escape from slavery', 'united states of america (usa)']",False
11423,Memories of Murder,"During the late 1980s, two detectives in rural South Korea attempt to solve a series of gruesome rape-and-murders of young women that leave the community terrified using limited resources and outdated methods. But when the murderer strikes several more times with the same pattern, the detectives realize that they are chasing the country's first documented serial killer. They then attempt to piece together the clues in this thriller based on true events.","['Crime', 'Drama', 'Thriller']","['assassin', 'police brutality', 'rape', 'corruption', 'police']",False
11423,Memories of Murder,"During the late 1980s, two detectives in rural South Korea attempt to solve a series of gruesome rape-and-murders of young women that leave the community terrified using limited resources and outdated methods. But when the murderer strikes several more times with the same pattern, the detectives realize that they are chasing the country's first documented serial killer. They then attempt to piece together the clues in this thriller based on true events.","['Crime', 'Drama', 'Thriller']","['assassin', 'police brutality', 'rape', 'corruption', 'police']",False
150689,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.","['Romance', 'Fantasy', 'Family', 'Drama']","['magic', 'kingdom', 'fairy tale', 'prince', 'royalty']",False
1264805,Once We Were Us,"Seoul, 2008. On a bus heading to their hometown, fate brings Eun-ho and Jeong-won together, sparking an unlikely friendship. While battling  a bustling and weary city life, they find themselves sharing lofty dreams and a love that comes to feel extraordinary. But, eventually, the harsh realities of life lead them to part ways. Over a decade after the separation, the two unexpectedly reunite on a flight back to Korea, where they reflect on their lost time.","['Romance', 'Drama']","['remake', 'lovers reunited']",False
1264805,Once We Were Us,"Seoul, 2008. On a bus heading to their hometown, fate brings Eun-ho and Jeong-won together, sparking an unlikely friendship. While battling  a bustling and weary city life, they find themselves sharing lofty dreams and a love that comes to feel extraordinary. But, eventually, the harsh realities of life lead them to part ways. Over a decade after the separation, the two unexpectedly reunite on a flight back to Korea, where they reflect on their lost time.","['Romance', 'Drama']","['remake', 'lovers reunited']",False
1264805,Once We Were Us,"Seoul, 2008. On a bus heading to their hometown, fate brings Eun-ho and Jeong-won together, sparking an unlikely friendship. While battling  a bustling and weary city life, they find themselves sharing lofty dreams and a love that comes to feel extraordinary. But, eventually, the harsh realities of life lead them to part ways. Over a decade after the separation, the two unexpectedly reunite on a flight back to Korea, where they reflect on their lost time.","['Romance', 'Drama']","['remake', 'lovers reunited']",False
1264805,Once We Were Us,"Seoul, 2008. On a bus heading to their hometown, fate brings Eun-ho and Jeong-won together, sparking an unlikely friendship. While battling  a bustling and weary city life, they find themselves sharing lofty dreams and a love that comes to feel extraordinary. But, eventually, the harsh realities of life lead them to part ways. Over a decade after the separation, the two unexpectedly reunite on a flight back to Korea, where they reflect on their lost time.","['Romance', 'Drama']","['remake', 'lovers reunited']",False
1363123,The Family Plan 2,"Now that Dan's assassin days are behind him, all he wants for Christmas is quality time with his kids. But when he learns his daughter has her own plans, he books a family trip to London—putting them all in the crosshairs of an unexpected enemy.","['Action', 'Comedy']",['europe vacation'],False
1600692,A Summer Story,A story about a boy and a girl falling in love during summer.,['Romance'],"['sweden', 'love', 'summer', 'nature', 'teenage love']",False
44214,Black Swan,"The story of a ballerina in a New York City ballet company whose life is completely consumed with dance. Nina lives with her retired ballerina mother who zealously supports her daughter's professional ambition. When the artistic director decides to replace the prima ballerina for the opening production of their new season, Nina is his first choice.","['Drama', 'Thriller', 'Horror']","['new york city', 'dancing', 'dancer', 'nightmare', 'competition']",False
11448,Mighty Aphrodite,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.","['Comedy', 'Romance']","['prostitute', 'adoption', 'adoptive father', 'child prodigy', 'childlessness']",False
1100988,28 Years Later,"Twenty-eight years since the rage virus escaped a biological weapons laboratory, now, still in a ruthlessly enforced quarantine, some have found ways to exist amidst the infected. One such group lives on a small island connected to the mainland by a single, heavily-defended causeway. When one member departs on a mission into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.","['Horror', 'Thriller', 'Science Fiction']","['england', 'post-apocalyptic future', 'sequel', 'survival', 'zombie']",False
486589,Red Shoes and the Seven Dwarfs,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.","['Animation', 'Fantasy', 'Family', 'Comedy', 'Romance', 'Adventure']","['shoe', 'calm', 'candid', 'red shoes', 'casual']",False
1379520,Rule Breakers,"In a nation where educating girls is seen as rebellion, a visionary woman dares to teach young minds to dream. When their innovation draws global attention, their success sparks hope—and opposition. As threats loom and sacrifices are made, their courage and unity ignite a movement that could forever transform the world.",['Drama'],"['based on true story', 'educational', 'robotics', '2010s', 'courage']",False
